subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
23 STANDING 0.27569492 -0.0151388334044118 -0.102123107654559 -0.984682243823529 -0.954721256911765 -0.922670686764706 0.918599679117647 -0.111256975955882 -0.217463133043529 -0.981258615882353 -0.979809441764706 -0.933286886323529 0.0756068791176471 0.00888560704661765 -0.00745976073135294 -0.983252892647059 -0.974989956911765 -0.974658051617647 -0.0337547370722059 -0.0671912388801471 0.0846185850441177 -0.944598803970588 -0.948987024558824 -0.963249684705882 -0.0989942216617647 -0.0441355273676471 -0.0534951960514706 -0.97467433 -0.974414613235294 -0.985191044852941 -0.953386387352941 -0.942853646323529 -0.953386387352941 -0.942853646323529 -0.979216259264706 -0.975267314117647 -0.938773968529412 -0.925792208823529 -0.978207774117647 -0.974069405147059 -0.983331573676471 -0.960628586911765 -0.942913100882353 -0.985399886470588 -0.953915481323529 -0.917873525441177 -0.0110482188029412 0.000143054817500003 -0.0122051957104412 -0.983444180441176 -0.974931014852941 -0.970684593382353 -0.9845699675 -0.976961781176471 -0.977334397647059 0.203003618919118 -0.0850402330377941 -0.0887652904147059 -0.950021967205882 -0.954189103676471 -0.968890030882353 -0.944276209705882 -0.946454712647059 -0.964996606470588 -0.278731204482353 -0.208170059108824 -0.168115783458824 -0.954034001617647 -0.945842482794118 0.0449808186455882 -0.974379154558824 -0.975345052205882 0.260261589820588 -0.946597842794118 -0.926409744411765 -0.127387652720588 -0.974240763970588 -0.97546375 0.127252638014706
24 STANDING 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.988851853478261 -0.934454791304348 -0.923802467681159 0.105320736681159 -0.0931357413927536 0.00146072794202899 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.981721691014493 -0.970228184202899 -0.979936740869565 0.207088443601449 -0.131947804072174 0.081477374984058 -0.958540187246377 -0.970426493768116 -0.970133388405797 -0.961885695217391 -0.965798055507246 -0.972688652173913 -0.289553437595652 -0.12902696413913 -0.0650613444028986 -0.960066088115942 -0.949522556376812 -0.0499986378695652 -0.972251355217391 -0.973195509565217 0.293291552663768 -0.963922314202899 -0.954407176956522 -0.221536877376812 -0.981119237826087 -0.9797551 0.144869050927536
25 STANDING 0.277743813378378 -0.0149278157148649 -0.109526295527027 -0.992107559459459 -0.938648750527027 -0.971574089594595 0.926381822702703 -0.147781325067568 0.201348701810811 -0.99152612 -0.967552308513513 -0.973754255405405 0.0759286394054054 -0.000807878421891892 -0.00148519267109459 -0.989464612297297 -0.972721594594595 -0.988698261486486 -0.0274967793662162 -0.0740670870945946 0.0915514070675676 -0.97298119027027 -0.981259655945946 -0.971747992162162 -0.0990028860945946 -0.0411801898648649 -0.0540313553108108 -0.980727682162162 -0.990868376891892 -0.983065880945946 -0.970354874864865 -0.961959817567568 -0.970354874864865 -0.961959817567568 -0.985530838378378 -0.984490951081081 -0.967810196621622 -0.963966088783784 -0.987891434864865 -0.987398859189189 -0.990558713648649 -0.949018448513513 -0.979311464864865 -0.992840426756757 -0.937006416351351 -0.969241853513514 0.0292753252148649 -0.0111027515405405 0.172199238308243 -0.989762266081081 -0.973260916486486 -0.986712903243243 -0.990122858648649 -0.974102597837838 -0.989277480135135 0.181120014397297 -0.133519666912838 0.0733924123959459 -0.971060727027027 -0.983353400675676 -0.972121587432432 -0.973845247162162 -0.980131685540541 -0.974323673108108 -0.199253803145946 -0.239622456910811 -0.0961401681513513 -0.967296048108108 -0.964453280405405 0.145107458875405 -0.984260705675676 -0.983739359324324 0.308055652578378 -0.974228565945946 -0.963862226891892 -0.187139099981351 -0.988047610810811 -0.987146098243243 0.081754054
26 STANDING 0.277070901486486 -0.0119450120031081 -0.105445129281081 -0.992191228648649 -0.93453414972973 -0.953904350135135 0.962899448108108 -0.133230595702703 0.0917318226891892 -0.988282843513513 -0.951019611121622 -0.949860880675676 0.0759995133378378 0.000667029626891891 -0.00885047097283784 -0.992233598918919 -0.97642486027027 -0.988236589459459 -0.0253971814189189 -0.0735646488310811 0.0793356932702703 -0.977255433918919 -0.983351141351351 -0.974599238378378 -0.099331969972973 -0.0408812403243243 -0.0528310264756757 -0.983363066891892 -0.991653277432432 -0.987349366756757 -0.960754523243243 -0.947430802783784 -0.960754523243243 -0.947430802783784 -0.987963270405405 -0.984786149054054 -0.969530449864865 -0.966505271891892 -0.99044706972973 -0.988057910675676 -0.992147906891892 -0.948482111081081 -0.96783722972973 -0.992414146351351 -0.931650436891892 -0.949915035540541 0.0730131509567568 -0.00266381467567568 0.139790363031081 -0.992303977837838 -0.976861188783784 -0.986446303378378 -0.992872723783784 -0.977668843378378 -0.988592471621622 0.261285814244595 -0.0920294982885135 0.0373110239767568 -0.974808457432432 -0.985750411081081 -0.97486265027027 -0.978137682567568 -0.982204505810811 -0.976830860135135 -0.174373742307162 -0.134709324915541 -0.016061463077027 -0.960802810945946 -0.948572562743243 0.0522082235148649 -0.984961509324324 -0.983405353513514 0.223398771743243 -0.976657092837838 -0.965973079324324 -0.1605511078 -0.989338911621622 -0.987114292972973 0.107542709077027
27 STANDING 0.275521268 -0.0147876886325 -0.103004336765 -0.98864651825 -0.949583364875 -0.954423534 0.960618730125 -0.176172344625 0.00312722440167375 -0.986358321625 -0.97260486375 -0.95779731925 0.0771182947375 0.0070759631849875 -0.00814728729425 -0.987842335125 -0.976678189 -0.987718075875 -0.026785424205 -0.07392325915 0.07930376934875 -0.971715741375 -0.982730050625 -0.98119211625 -0.098109755575 -0.0421312436625 -0.05038871841 -0.983478500625 -0.99118243625 -0.9893667935 -0.96895623975 -0.9561831495 -0.96895623975 -0.9561831495 -0.985767883625 -0.984598977 -0.966381699625 -0.9667322125 -0.990081833 -0.989166225 -0.987689261125 -0.956945293375 -0.96860003225 -0.9892546645 -0.9486020495 -0.95040899475 0.1215946715875 0.06850712377 0.09114900201375 -0.98800095025 -0.9767526715 -0.9855409465 -0.988779557875 -0.978344075375 -0.988500888125 0.28540793045375 -0.03905239117125 0.04656231366 -0.971728498 -0.983996636375 -0.980603526125 -0.97206352525 -0.98206845 -0.98309859575 -0.24238424777625 -0.1400600848415 0.06282294973875 -0.965265974125 -0.957889211375 0.17937558572875 -0.98458689225 -0.9834636215 0.3238856347625 -0.976380423875 -0.96637998925 -0.1690770076175 -0.98978593925 -0.98887214675 0.20961208345875
28 STANDING 0.276471642405063 -0.0165660755431646 -0.106081891924051 -0.977878128607595 -0.877417078227848 -0.904832986075949 0.946880749367089 -0.240858410126582 -0.0288802554670886 -0.989210090379747 -0.961683719113924 -0.949362507848101 0.0759536177594937 0.012387239691519 -0.00317023294063291 -0.969115812278481 -0.934943020506329 -0.970858739873418 -0.0275215810882278 -0.0774190073670886 0.0887766436582278 -0.887201651265823 -0.941481452025316 -0.926769725822785 -0.103308661387342 -0.0412732289151899 -0.0543333675034177 -0.931505141518987 -0.974130987468354 -0.95747238113924 -0.925610845822785 -0.916851173417721 -0.925610845822785 -0.916851173417721 -0.96055053113924 -0.954985419367089 -0.896543683670886 -0.878926523797468 -0.961365388481013 -0.957900398987342 -0.972737529240506 -0.895297948607595 -0.934682518734177 -0.980352100379747 -0.876046311265823 -0.897065186708861 0.00656197174810127 -0.139371942865823 -0.128685582826582 -0.969000133544304 -0.936266517341772 -0.966051793544304 -0.97216318835443 -0.938174155443038 -0.974435715822785 0.149056847677215 -0.354961718901266 -0.116752396192405 -0.883650824050633 -0.949848856582278 -0.927481647088608 -0.889832898481013 -0.937375745443038 -0.933277124556962 -0.308694076434177 -0.360497347189873 -0.196144021124051 -0.928867052531646 -0.922924291772152 -0.0889696060018987 -0.953633266835443 -0.955891068227848 0.134602115878481 -0.911270056202532 -0.880269548227848 -0.315314399632911 -0.960392972531646 -0.957500268481013 -0.111847818234177
29 STANDING 0.277638217846154 -0.0167710822446154 -0.109276477430769 -0.995434394923077 -0.959145462769231 -0.977308650461538 0.971771775076923 -0.0529429790984615 0.0400156240670769 -0.994853818923077 -0.974961231846154 -0.979802678153846 0.0759201212153846 0.00510360640492308 -0.00340482614706154 -0.993785409384615 -0.982796246307692 -0.990683732307692 -0.0282806651769231 -0.0759404631430769 0.0876866712769231 -0.980343721076923 -0.990384049076923 -0.984139042461538 -0.0983803304615385 -0.0400577957092308 -0.0545681633538462 -0.984469799076923 -0.995553676615385 -0.990763267538462 -0.980886585076923 -0.975186464615385 -0.980886585076923 -0.975186464615385 -0.990708245230769 -0.990204991076923 -0.979534675846154 -0.977318940461538 -0.992576699692308 -0.991849163846154 -0.994555434 -0.966017605076923 -0.981757406153846 -0.995884256 -0.957531473384615 -0.975836494 0.122418145535385 0.0111551889403077 0.181488169624923 -0.993874801384615 -0.982601831384615 -0.988707961846154 -0.994238213230769 -0.984356677692308 -0.991323004307692 0.304618632076923 -0.0561519995338461 0.135790408030769 -0.976635555384615 -0.991433794 -0.984084624769231 -0.981550562307692 -0.989764634769231 -0.985540063384615 -0.0891375345123077 -0.139464792769231 -0.0129133809661538 -0.978771498461538 -0.976338916307692 0.179997042876923 -0.989575052923077 -0.989921673538461 0.377528181661538 -0.981906080923077 -0.978109439384615 -0.0642610394707692 -0.992207148153846 -0.991707429384615 0.223291821415385
30 STANDING 0.27709452220339 -0.0161486340525424 -0.106812897886441 -0.977342791355932 -0.89164517440678 -0.911807987288136 0.960360961355932 -0.0915822473050847 0.0354578734237288 -0.994597050677966 -0.95651114559322 -0.946771465423729 0.0767353680508475 0.00755533680355932 -0.000972118062762712 -0.969613158135593 -0.959082991186441 -0.970310233898305 -0.0287049909118644 -0.072339519220339 0.0870643316949153 -0.913428971864407 -0.940950274576271 -0.932448770508475 -0.0997305725508475 -0.0439043897898305 -0.0509887670372881 -0.961497657118644 -0.969109378305085 -0.972223033898305 -0.930626742881356 -0.91491349559322 -0.930626742881356 -0.91491349559322 -0.972542130847458 -0.952716582711864 -0.912961870677966 -0.887752347627119 -0.974095749152542 -0.957176417457627 -0.972381595254237 -0.919620709830508 -0.937840550508475 -0.979945438983051 -0.885473408305085 -0.905932593220339 -0.0709734785847458 -0.231606206779661 -0.0324206893735593 -0.969128236440678 -0.95922708559322 -0.964596832372881 -0.973176193389831 -0.96204211220339 -0.975034750508475 0.0585591809525424 -0.260069916464407 -0.0626290983898305 -0.917807774067797 -0.946142556271186 -0.939439153559322 -0.913703601186441 -0.939537361864407 -0.936635163898305 -0.38514116320339 -0.305751680728814 -0.244618489010169 -0.930602663559322 -0.92014634220339 -0.10813539940322 -0.955193490847458 -0.948720403898305 0.0601316938898305 -0.918211992372881 -0.88918437220339 -0.332109569 -0.960429656101695 -0.956109380169492 -0.136670481618475
1 LAYING 0.22383867336 -0.0421709471694 -0.09642663856 -0.9112909686 -0.808941810846 -0.812604120388 -0.1849106709 0.6467415969 0.42292400738 -0.9044655226 -0.90715096336 -0.87595904962 0.0779145301 0.0062864239934 0.001839675241 -0.933526097 -0.8996085152 -0.9432980996 -0.032618089498 -0.064168425048 0.10966407464 -0.86681454042 -0.9249831112 -0.9037069798 -0.102809108672 -0.05488266595 -0.06635662704 -0.9055133926 -0.9513943832 -0.9431354262 -0.83171472186 -0.78452747546 -0.83171472186 -0.78452747546 -0.9322542082 -0.905208685 -0.85592676382 -0.81267565 -0.946736578 -0.924477406 -0.919283754 -0.84443793478 -0.8691421202 -0.908812564 -0.80509497092 -0.80028354202 -0.155826196508 0.08413807616 0.09067441616 -0.9338969814 -0.9028764704 -0.9357491504 -0.939483319 -0.90400705162 -0.9499525804 0.123348657338 0.016052111116 0.03014094386 -0.841173558206 -0.9297437368 -0.9008434534 -0.8763161636 -0.923125284 -0.9139935054 0.013563718544 -0.099850604742 0.00555183546000001 -0.8449660051 -0.7925676688 0.09698780798 -0.9101731052 -0.8990923978 0.27406889206 -0.8522752272 -0.8211197882 -0.1192348152008 -0.9307519052 -0.9223884178 0.18504245028
2 LAYING 0.281373403958333 -0.0181587397583333 -0.107245610416667 -0.974059464791667 -0.98027739875 -0.984233296875 -0.509754238125 0.752536639375 0.646834879583333 -0.959014441458333 -0.988211865208333 -0.984230418125 0.0825972511666667 0.012254788451875 -0.00180264895625 -0.98587216875 -0.98317254125 -0.988442014375 -0.01847660675 -0.111800824583333 0.144882846104167 -0.988275232916667 -0.982291608958333 -0.960306560416667 -0.101974134208333 -0.0358590176083333 -0.0701783020833333 -0.993235849166667 -0.989567537916667 -0.98803582125 -0.977435485208333 -0.972873912916667 -0.977435485208333 -0.972873912916667 -0.987741696041667 -0.98551807625 -0.950011569583333 -0.961164053958333 -0.991767074166667 -0.989718095208333 -0.976725059791667 -0.979800877916667 -0.984380981875 -0.973246482083333 -0.981025105625 -0.984792185 -0.146482792591667 0.2572894655 0.402532553395833 -0.985813630833333 -0.982768250416667 -0.986197134583333 -0.987250255833333 -0.984987392916667 -0.989345368541667 0.159808328563875 0.1212064240125 0.190558218145833 -0.9864311425 -0.983321635416667 -0.9626718875 -0.988860685833333 -0.981910616458333 -0.963174222291667 0.10261131938125 0.04228066839375 0.0552985986479167 -0.975110196458333 -0.975121387916667 0.2662982125 -0.985374114791667 -0.984568489166667 0.3417585745 -0.972112972708333 -0.96109837875 0.01856447223125 -0.990248702291667 -0.989492660416667 0.264801505395833
3 LAYING 0.275433385806452 -0.0190096531016129 -0.103836267651613 -0.966224782903226 -0.942566504274194 -0.953143408225806 -0.203254159354839 0.802122669354839 0.468885489403226 -0.984975275322581 -0.984990485483871 -0.970059279677419 0.0818732572580645 0.00417927113064516 -0.017871715033879 -0.965355578870968 -0.947951350440323 -0.972102673064516 -0.0135574810814516 -0.0738479107822581 0.112086799 -0.962618658548387 -0.969439397741935 -0.954860915483871 -0.100003842725806 -0.0389937373870968 -0.0653585670967742 -0.965546504354839 -0.979587290645161 -0.972005757096774 -0.955269879032258 -0.952746621935484 -0.955269879032258 -0.952746621935484 -0.963595164193548 -0.958636865 -0.944218436935484 -0.947764264516129 -0.977091466290323 -0.973549118387097 -0.963725785645161 -0.939762731380645 -0.957074184354839 -0.967280607258065 -0.946936716612903 -0.953919641935484 -0.0855901861822581 0.234543790016129 0.219709466285484 -0.965629483548387 -0.949057381903226 -0.96814491483871 -0.968275429677419 -0.950474698403226 -0.974731510967742 0.165569052017742 -0.0177635635790323 0.0443166522032258 -0.954787616451613 -0.969268377580645 -0.95083054483871 -0.965158308870968 -0.969930982096774 -0.960481857096774 -0.0799442200419355 -0.0292712473177419 0.153433449858065 -0.95317572016129 -0.959233031290323 0.233856332064516 -0.958285433709677 -0.958218005483871 0.236686949985484 -0.956884506451613 -0.950823412419355 -0.0131543431306452 -0.974526288225806 -0.973801921774194 0.11527939875
4 LAYING 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.941714042407407 -0.962667314814815 -0.420664662222222 0.915165104259259 0.341531310555556 -0.921199965925926 -0.969816635740741 -0.976176608888889 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.973102422222222 -0.961109291851852 -0.962073755 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.975103204259259 -0.986855629814815 -0.983965359814815 -0.954557603148148 -0.931292216611111 -0.954557603148148 -0.931292216611111 -0.970095771666667 -0.960786430740741 -0.930236462592593 -0.947031781666667 -0.985068502037037 -0.982698213703704 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.952464881481481 -0.946380971111111 -0.962154454259259 -0.274194618766667 0.366231448994444 0.201329591976111 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.980079292592593 -0.944366881666667 -0.980261236296296 0.182436483157407 0.0987428836296296 0.0770211165 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.975094739444444 -0.956182500185185 -0.965807466666667 -0.0660921823944444 -0.526889995562963 0.152886311603704 -0.939389701296296 -0.937187975962963 0.241697899814815 -0.96228712537037 -0.958037119259259 0.274027349574074 -0.961556660185185 -0.947100325185185 -0.259851969798148 -0.983609073333333 -0.982543631666667 0.202949381537037
5 LAYING 0.277710541346154 -0.0189228270769231 -0.106676048826923 -0.947247999230769 -0.934254897519231 -0.952028924038462 -0.427232153269231 0.914053737423077 0.252773862230769 -0.961751965961538 -0.985155521730769 -0.975253507115385 0.0800846305384615 0.00370176316923077 -0.000270483596538462 -0.960991418653846 -0.938628772307692 -0.975639794038462 -0.0247084893117308 -0.0759095288461538 0.137697591365385 -0.960381204615385 -0.962371150192308 -0.939655779230769 -0.101265891980769 -0.0427976729346154 -0.0672180987461539 -0.964234403653846 -0.973431525192308 -0.963153950384615 -0.941737071019231 -0.943369974230769 -0.941737071019231 -0.943369974230769 -0.958971313653846 -0.956210210576923 -0.929054300961539 -0.940006596346154 -0.970572879423077 -0.970205975769231 -0.950176428076923 -0.934713809961538 -0.961767973653846 -0.946194667115385 -0.937966174365385 -0.949880644038462 -0.141179881769231 0.450707732634615 0.133073131057692 -0.962415343461538 -0.942594314615385 -0.972768421153846 -0.963103408461538 -0.938675925942308 -0.977025632307692 0.206872939821154 0.175088452307692 0.0696640875019231 -0.951173357884615 -0.964151401153846 -0.937341228461538 -0.963330863269231 -0.961703579230769 -0.946043239615385 -0.0226093325192308 0.0448795671730769 0.0460009232446154 -0.946024637692308 -0.950221741730769 0.291245158117308 -0.957262880769231 -0.953984883653846 0.188928181057692 -0.950689440576923 -0.943579386923077 0.108689967153846 -0.973080023846154 -0.968496558269231 0.0282770902576923
6 LAYING 0.263917998736842 -0.0142003937052632 -0.132783015105263 -0.930397526491228 -0.902263609403509 -0.922298394035088 -0.432262158596491 0.919241021578947 0.163849507863158 -0.926366351052632 -0.973836693508772 -0.936724498070175 0.0928473379824561 -0.0115073530164912 0.00725105390526316 -0.944697982807018 -0.910023668421053 -0.951185704035088 -0.00298461144736842 -0.103483165229825 0.155489931929825 -0.942347100877193 -0.929697170175439 -0.927490735438597 -0.112071287964912 -0.0382879634203509 -0.0738396264385965 -0.922192995596491 -0.944708448245614 -0.942305465298246 -0.911909850175439 -0.904078038070175 -0.911909850175439 -0.904078038070175 -0.935341620105263 -0.9305795 -0.897528675438596 -0.911077579824561 -0.939995445087719 -0.940471531929825 -0.929535454210526 -0.897609587631579 -0.932027433157895 -0.931115756666667 -0.910568321491228 -0.922946809649123 -0.208770601701754 0.354886456894737 0.16971756495614 -0.94614281245614 -0.914193244912281 -0.946079937017544 -0.948175247017544 -0.91163307245614 -0.954956843684211 0.0132480729157895 -0.0395507342403509 0.0722804187473684 -0.918636435614035 -0.928217597894737 -0.917271289526316 -0.95044636754386 -0.931275133684211 -0.938064236666667 0.100450076175614 0.0315490411807018 0.0417405708140351 -0.90997530345614 -0.91567523122807 0.164126283817544 -0.928355114712281 -0.932663115298246 0.180646912489474 -0.918338147017544 -0.922032271578947 0.131913075029825 -0.941159285438597 -0.943572495263158 0.165985743252105
7 LAYING 0.272391091538462 -0.0221531884461538 -0.106569047211538 -0.940273439423077 -0.922424269615385 -0.935977631596154 -0.4540697125 0.374390329615385 0.868120170403846 -0.959136544423077 -0.967011464423077 -0.978810936923077 0.0822757224615385 0.0254256574980769 0.00717400914096154 -0.967658999423077 -0.958766739423077 -0.959032172307692 -0.00262011836173077 -0.118245326192308 0.128872217557692 -0.956251234807692 -0.932908499230769 -0.948393004615385 -0.106759027942308 -0.0343577971980769 -0.0652533760384615 -0.961309992307692 -0.964502550769231 -0.977787547884615 -0.930921897307692 -0.926870834230769 -0.930921897307692 -0.926870834230769 -0.965093266730769 -0.952529079615385 -0.912345186346154 -0.916178481346154 -0.970559095961538 -0.960211626153846 -0.9540766575 -0.932633449038462 -0.9435923745 -0.936122854615385 -0.9219986225 -0.936356705865385 -0.635187809615385 -0.0321205117923077 0.232556087592308 -0.967447304038462 -0.960091060576923 -0.954479054038462 -0.970942165576923 -0.9602710525 -0.962099900961538 0.00346328164230769 -0.0639046539096154 0.0745696217384615 -0.947707126346154 -0.944537699807692 -0.948794198846154 -0.959165081153846 -0.928219908653846 -0.953062724038461 -0.142952344890769 -0.447112371653846 0.0125102493190385 -0.937551034423077 -0.932163432884615 -0.117275945053846 -0.9521543375 -0.952077154423077 0.212616866319231 -0.935448129807692 -0.919056510961539 -0.251942967823077 -0.962406819807692 -0.960044633846154 0.106725736423077
8 LAYING 0.270376846240741 -0.0189611505362963 -0.105837624222222 -0.924465363703704 -0.89675437962963 -0.917330297314815 -0.362392548888889 0.559826647777778 0.686553648296296 -0.942580633074074 -0.964860244814815 -0.958441693092593 0.0921491000555556 0.0261885739692593 -0.0180908728196296 -0.948371179259259 -0.937151449444444 -0.947422660185185 0.0119730089203704 -0.0930744858962963 0.102115579944444 -0.939025751481481 -0.92917438037037 -0.941822519444444 -0.117473549018519 -0.0367132018722222 -0.0609168841666667 -0.945741725185185 -0.959126180185185 -0.967562725740741 -0.91056253362963 -0.906752943703704 -0.91056253362963 -0.906752943703704 -0.942498133907407 -0.937831027777778 -0.900866778018519 -0.908677101851852 -0.958513535185185 -0.956570534444444 -0.933030960925926 -0.915251012407407 -0.925502172074074 -0.922227937777778 -0.894724356407407 -0.918638854333333 -0.304500536588889 0.00337878044814815 0.222042514458148 -0.949630344259259 -0.943229357685185 -0.942416064259259 -0.951742926666667 -0.935207893333333 -0.950991416666667 0.149535996940741 -0.0160402556777778 0.121914555857407 -0.928907415796296 -0.93755155037037 -0.942335768203704 -0.942671524259259 -0.925734633148148 -0.947076843648148 -0.105047018675926 -0.212862081630185 0.209338995515 -0.915214933666667 -0.916990321462963 0.0696102493148148 -0.934606248888889 -0.941794890740741 0.363085935777778 -0.922352229814815 -0.915866700740741 -0.062097924912963 -0.955331273888889 -0.961115478333333 0.229692092068519
9 LAYING 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 -0.9639966798 -0.958562455 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 -0.9266185314 -0.9615953704 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 -0.9621702422 -0.9770761602 -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9128367508 -0.9419711636 -0.4459627774628 -0.215336752654 0.17810728092 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.966634136 -0.9597147176 -0.08503093738 -0.227093669698 -0.094374360132 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9231319366 -0.965686312 -0.23069917904112 -0.321206958058 -0.055125413678 -0.9266042952 -0.921929738394 -0.085609052452 -0.9543205856 -0.9550947122 0.1670029826292 -0.9186053356 -0.9034005814 -0.20634356866 -0.9558062546 -0.9522904702 -0.016201378678
10 LAYING 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.956781819655172 -0.940301654482759 -0.956781819655172 -0.940301654482759 -0.976234435172414 -0.967556980689655 -0.937590998793103 -0.927471165517241 -0.970830848965517 -0.959632931551724 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.14052022862069 0.200554088396552 0.317328874567241 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.968120692241379 -0.978582339137931 0.0485572099491379 0.0425942300482759 0.146112721943103 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.953453496551724 -0.975298797068965 0.0707575751344828 0.0713125646482759 0.157620505460345 -0.950848109137931 -0.944304974655172 0.260388946262069 -0.968561121551724 -0.965377553448276 0.212826187810345 -0.937692642586207 -0.933701315344828 0.216535434472414 -0.960976821551724 -0.960772875517241 0.202624700274138
